player_y,player_vel,next_pipe_dist_to_player,next_pipe_top_y,next_pipe_bottom_y,next_next_pipe_dist_to_player,next_next_pipe_top_y,next_next_pipe_bottom_y
175.0,-4.0,49.0,159,259,193.0,71,171
172.0,-3.0,45.0,159,259,189.0,71,171
170.0,-2.0,41.0,159,259,185.0,71,171
169.0,-1.0,37.0,159,259,181.0,71,171
169.0,0.0,33.0,159,259,177.0,71,171
170.0,1.0,29.0,159,259,173.0,71,171
172.0,2.0,25.0,159,259,169.0,71,171
175.0,3.0,21.0,159,259,165.0,71,171
179.0,4.0,17.0,159,259,161.0,71,171
184.0,5.0,13.0,159,259,157.0,71,171
190.0,6.0,9.0,159,259,153.0,71,171
197.0,7.0,5.0,159,259,149.0,71,171
205.0,8.0,1.0,159,259,145.0,71,171
197.0,-8.0,141.0,71,171,285.0,90,190
189.0,-8.0,137.0,71,171,281.0,90,190
182.0,-7.0,133.0,71,171,277.0,90,190
176.0,-6.0,129.0,71,171,273.0,90,190
171.0,-5.0,125.0,71,171,269.0,90,190
167.0,-4.0,121.0,71,171,265.0,90,190
164.0,-3.0,117.0,71,171,261.0,90,190
162.0,-2.0,113.0,71,171,257.0,90,190
161.0,-1.0,109.0,71,171,253.0,90,190
153.0,-8.0,105.0,71,171,249.0,90,190
145.0,-8.0,101.0,71,171,245.0,90,190
138.0,-7.0,97.0,71,171,241.0,90,190
132.0,-6.0,93.0,71,171,237.0,90,190
127.0,-5.0,89.0,71,171,233.0,90,190
123.0,-4.0,85.0,71,171,229.0,90,190
120.0,-3.0,81.0,71,171,225.0,90,190
118.0,-2.0,77.0,71,171,221.0,90,190
117.0,-1.0,73.0,71,171,217.0,90,190
117.0,0.0,69.0,71,171,213.0,90,190
118.0,1.0,65.0,71,171,209.0,90,190
120.0,2.0,61.0,71,171,205.0,90,190
123.0,3.0,57.0,71,171,201.0,90,190
127.0,4.0,53.0,71,171,197.0,90,190
132.0,5.0,49.0,71,171,193.0,90,190
124.0,-8.0,45.0,71,171,189.0,90,190
116.0,-8.0,41.0,71,171,185.0,90,190
109.0,-7.0,37.0,71,171,181.0,90,190
103.0,-6.0,33.0,71,171,177.0,90,190
98.0,-5.0,29.0,71,171,173.0,90,190
94.0,-4.0,25.0,71,171,169.0,90,190
91.0,-3.0,21.0,71,171,165.0,90,190
89.0,-2.0,17.0,71,171,161.0,90,190
88.0,-1.0,13.0,71,171,157.0,90,190
88.0,0.0,9.0,71,171,153.0,90,190
89.0,1.0,5.0,71,171,149.0,90,190
91.0,2.0,1.0,71,171,145.0,90,190
94.0,3.0,141.0,90,190,306.6,143,243
98.0,4.0,137.0,90,190,302.6,143,243
103.0,5.0,133.0,90,190,298.6,143,243
109.0,6.0,129.0,90,190,294.6,143,243
116.0,7.0,125.0,90,190,290.6,143,243
124.0,8.0,121.0,90,190,286.6,143,243
133.0,9.0,117.0,90,190,282.6,143,243
143.0,10.0,113.0,90,190,278.6,143,243
153.0,10.0,109.0,90,190,274.6,143,243
145.0,-8.0,105.0,90,190,270.6,143,243
137.0,-8.0,101.0,90,190,266.6,143,243
130.0,-7.0,97.0,90,190,262.6,143,243
124.0,-6.0,93.0,90,190,258.6,143,243
119.0,-5.0,89.0,90,190,254.60000000000002,143,243
115.0,-4.0,85.0,90,190,250.60000000000002,143,243
112.0,-3.0,81.0,90,190,246.60000000000002,143,243
110.0,-2.0,77.0,90,190,242.60000000000002,143,243
109.0,-1.0,73.0,90,190,238.60000000000002,143,243
109.0,0.0,69.0,90,190,234.60000000000002,143,243
110.0,1.0,65.0,90,190,230.60000000000002,143,243
112.0,2.0,61.0,90,190,226.60000000000002,143,243
115.0,3.0,57.0,90,190,222.60000000000002,143,243
119.0,4.0,53.0,90,190,218.60000000000002,143,243
124.0,5.0,49.0,90,190,214.60000000000002,143,243
130.0,6.0,45.0,90,190,210.60000000000002,143,243
137.0,7.0,41.0,90,190,206.60000000000002,143,243
129.0,-8.0,37.0,90,190,202.60000000000002,143,243
121.0,-8.0,33.0,90,190,198.60000000000002,143,243
114.0,-7.0,29.0,90,190,194.60000000000002,143,243
108.0,-6.0,25.0,90,190,190.60000000000002,143,243
103.0,-5.0,21.0,90,190,186.60000000000002,143,243
99.0,-4.0,17.0,90,190,182.60000000000002,143,243
96.0,-3.0,13.0,90,190,178.60000000000002,143,243
94.0,-2.0,9.0,90,190,174.60000000000002,143,243
93.0,-1.0,5.0,90,190,170.60000000000002,143,243
93.0,0.0,1.0,90,190,166.60000000000002,143,243
94.0,1.0,162.60000000000002,143,243,306.6,99,199
96.0,2.0,158.60000000000002,143,243,302.6,99,199
99.0,3.0,154.60000000000002,143,243,298.6,99,199
103.0,4.0,150.60000000000002,143,243,294.6,99,199
108.0,5.0,146.60000000000002,143,243,290.6,99,199
114.0,6.0,142.60000000000002,143,243,286.6,99,199
121.0,7.0,138.60000000000002,143,243,282.6,99,199
129.0,8.0,134.60000000000002,143,243,278.6,99,199
138.0,9.0,130.60000000000002,143,243,274.6,99,199
148.0,10.0,126.60000000000002,143,243,270.6,99,199
158.0,10.0,122.60000000000002,143,243,266.6,99,199
168.0,10.0,118.60000000000002,143,243,262.6,99,199
178.0,10.0,114.60000000000002,143,243,258.6,99,199
188.0,10.0,110.60000000000002,143,243,254.60000000000002,99,199
198.0,10.0,106.60000000000002,143,243,250.60000000000002,99,199
208.0,10.0,102.60000000000002,143,243,246.60000000000002,99,199
218.0,10.0,98.60000000000002,143,243,242.60000000000002,99,199
210.0,-8.0,94.60000000000002,143,243,238.60000000000002,99,199
202.0,-8.0,90.60000000000002,143,243,234.60000000000002,99,199
195.0,-7.0,86.60000000000002,143,243,230.60000000000002,99,199
189.0,-6.0,82.60000000000002,143,243,226.60000000000002,99,199
184.0,-5.0,78.60000000000002,143,243,222.60000000000002,99,199
180.0,-4.0,74.60000000000002,143,243,218.60000000000002,99,199
177.0,-3.0,70.60000000000002,143,243,214.60000000000002,99,199
175.0,-2.0,66.60000000000002,143,243,210.60000000000002,99,199
174.0,-1.0,62.60000000000002,143,243,206.60000000000002,99,199
174.0,0.0,58.60000000000002,143,243,202.60000000000002,99,199
175.0,1.0,54.60000000000002,143,243,198.60000000000002,99,199
177.0,2.0,50.60000000000002,143,243,194.60000000000002,99,199
180.0,3.0,46.60000000000002,143,243,190.60000000000002,99,199
184.0,4.0,42.60000000000002,143,243,186.60000000000002,99,199
189.0,5.0,38.60000000000002,143,243,182.60000000000002,99,199
195.0,6.0,34.60000000000002,143,243,178.60000000000002,99,199
187.0,-8.0,30.600000000000023,143,243,174.60000000000002,99,199
179.0,-8.0,26.600000000000023,143,243,170.60000000000002,99,199
172.0,-7.0,22.600000000000023,143,243,166.60000000000002,99,199
166.0,-6.0,18.600000000000023,143,243,162.60000000000002,99,199
161.0,-5.0,14.600000000000023,143,243,158.60000000000002,99,199
157.0,-4.0,10.600000000000023,143,243,154.60000000000002,99,199
154.0,-3.0,6.600000000000023,143,243,150.60000000000002,99,199
152.0,-2.0,2.6000000000000227,143,243,146.60000000000002,99,199
151.0,-1.0,142.60000000000002,99,199,286.6,188,288
151.0,0.0,138.60000000000002,99,199,282.6,188,288
152.0,1.0,134.60000000000002,99,199,278.6,188,288
154.0,2.0,130.60000000000002,99,199,274.6,188,288
157.0,3.0,126.60000000000002,99,199,270.6,188,288
161.0,4.0,122.60000000000002,99,199,266.6,188,288
166.0,5.0,118.60000000000002,99,199,262.6,188,288
172.0,6.0,114.60000000000002,99,199,258.6,188,288
179.0,7.0,110.60000000000002,99,199,254.60000000000002,188,288
171.0,-8.0,106.60000000000002,99,199,250.60000000000002,188,288
163.0,-8.0,102.60000000000002,99,199,246.60000000000002,188,288
156.0,-7.0,98.60000000000002,99,199,242.60000000000002,188,288
150.0,-6.0,94.60000000000002,99,199,238.60000000000002,188,288
145.0,-5.0,90.60000000000002,99,199,234.60000000000002,188,288
141.0,-4.0,86.60000000000002,99,199,230.60000000000002,188,288
138.0,-3.0,82.60000000000002,99,199,226.60000000000002,188,288
136.0,-2.0,78.60000000000002,99,199,222.60000000000002,188,288
135.0,-1.0,74.60000000000002,99,199,218.60000000000002,188,288
135.0,0.0,70.60000000000002,99,199,214.60000000000002,188,288
136.0,1.0,66.60000000000002,99,199,210.60000000000002,188,288
138.0,2.0,62.60000000000002,99,199,206.60000000000002,188,288
141.0,3.0,58.60000000000002,99,199,202.60000000000002,188,288
145.0,4.0,54.60000000000002,99,199,198.60000000000002,188,288
137.0,-8.0,50.60000000000002,99,199,194.60000000000002,188,288
129.0,-8.0,46.60000000000002,99,199,190.60000000000002,188,288
122.0,-7.0,42.60000000000002,99,199,186.60000000000002,188,288
116.0,-6.0,38.60000000000002,99,199,182.60000000000002,188,288
111.0,-5.0,34.60000000000002,99,199,178.60000000000002,188,288
107.0,-4.0,30.600000000000023,99,199,174.60000000000002,188,288
104.0,-3.0,26.600000000000023,99,199,170.60000000000002,188,288
102.0,-2.0,22.600000000000023,99,199,166.60000000000002,188,288
101.0,-1.0,18.600000000000023,99,199,162.60000000000002,188,288
101.0,0.0,14.600000000000023,99,199,158.60000000000002,188,288
102.0,1.0,10.600000000000023,99,199,154.60000000000002,188,288
104.0,2.0,6.600000000000023,99,199,150.60000000000002,188,288
107.0,3.0,2.6000000000000227,99,199,146.60000000000002,188,288
111.0,4.0,142.60000000000002,188,288,306.6,52,152
116.0,5.0,138.60000000000002,188,288,302.6,52,152
122.0,6.0,134.60000000000002,188,288,298.6,52,152
129.0,7.0,130.60000000000002,188,288,294.6,52,152
137.0,8.0,126.60000000000002,188,288,290.6,52,152
146.0,9.0,122.60000000000002,188,288,286.6,52,152
156.0,10.0,118.60000000000002,188,288,282.6,52,152
166.0,10.0,114.60000000000002,188,288,278.6,52,152
176.0,10.0,110.60000000000002,188,288,274.6,52,152
186.0,10.0,106.60000000000002,188,288,270.6,52,152
196.0,10.0,102.60000000000002,188,288,266.6,52,152
206.0,10.0,98.60000000000002,188,288,262.6,52,152
216.0,10.0,94.60000000000002,188,288,258.6,52,152
226.0,10.0,90.60000000000002,188,288,254.60000000000002,52,152
236.0,10.0,86.60000000000002,188,288,250.60000000000002,52,152
246.0,10.0,82.60000000000002,188,288,246.60000000000002,52,152
238.0,-8.0,78.60000000000002,188,288,242.60000000000002,52,152
230.0,-8.0,74.60000000000002,188,288,238.60000000000002,52,152
223.0,-7.0,70.60000000000002,188,288,234.60000000000002,52,152
217.0,-6.0,66.60000000000002,188,288,230.60000000000002,52,152
212.0,-5.0,62.60000000000002,188,288,226.60000000000002,52,152
208.0,-4.0,58.60000000000002,188,288,222.60000000000002,52,152
205.0,-3.0,54.60000000000002,188,288,218.60000000000002,52,152
203.0,-2.0,50.60000000000002,188,288,214.60000000000002,52,152
202.0,-1.0,46.60000000000002,188,288,210.60000000000002,52,152
202.0,0.0,42.60000000000002,188,288,206.60000000000002,52,152
203.0,1.0,38.60000000000002,188,288,202.60000000000002,52,152
205.0,2.0,34.60000000000002,188,288,198.60000000000002,52,152
208.0,3.0,30.600000000000023,188,288,194.60000000000002,52,152
212.0,4.0,26.600000000000023,188,288,190.60000000000002,52,152
217.0,5.0,22.600000000000023,188,288,186.60000000000002,52,152
223.0,6.0,18.600000000000023,188,288,182.60000000000002,52,152
230.0,7.0,14.600000000000023,188,288,178.60000000000002,52,152
238.0,8.0,10.600000000000023,188,288,174.60000000000002,52,152
230.0,-8.0,6.600000000000023,188,288,170.60000000000002,52,152
222.0,-8.0,2.6000000000000227,188,288,166.60000000000002,52,152
215.0,-7.0,162.60000000000002,52,152,306.6,58,158
209.0,-6.0,158.60000000000002,52,152,302.6,58,158
204.0,-5.0,154.60000000000002,52,152,298.6,58,158
200.0,-4.0,150.60000000000002,52,152,294.6,58,158
192.0,-8.0,146.60000000000002,52,152,290.6,58,158
184.0,-8.0,142.60000000000002,52,152,286.6,58,158
177.0,-7.0,138.60000000000002,52,152,282.6,58,158
171.0,-6.0,134.60000000000002,52,152,278.6,58,158
166.0,-5.0,130.60000000000002,52,152,274.6,58,158
162.0,-4.0,126.60000000000002,52,152,270.6,58,158
159.0,-3.0,122.60000000000002,52,152,266.6,58,158
151.0,-8.0,118.60000000000002,52,152,262.6,58,158
143.0,-8.0,114.60000000000002,52,152,258.6,58,158
136.0,-7.0,110.60000000000002,52,152,254.60000000000002,58,158
130.0,-6.0,106.60000000000002,52,152,250.60000000000002,58,158
125.0,-5.0,102.60000000000002,52,152,246.60000000000002,58,158
121.0,-4.0,98.60000000000002,52,152,242.60000000000002,58,158
118.0,-3.0,94.60000000000002,52,152,238.60000000000002,58,158
116.0,-2.0,90.60000000000002,52,152,234.60000000000002,58,158
108.0,-8.0,86.60000000000002,52,152,230.60000000000002,58,158
100.0,-8.0,82.60000000000002,52,152,226.60000000000002,58,158
93.0,-7.0,78.60000000000002,52,152,222.60000000000002,58,158
87.0,-6.0,74.60000000000002,52,152,218.60000000000002,58,158
82.0,-5.0,70.60000000000002,52,152,214.60000000000002,58,158
78.0,-4.0,66.60000000000002,52,152,210.60000000000002,58,158
75.0,-3.0,62.60000000000002,52,152,206.60000000000002,58,158
73.0,-2.0,58.60000000000002,52,152,202.60000000000002,58,158
72.0,-1.0,54.60000000000002,52,152,198.60000000000002,58,158
72.0,0.0,50.60000000000002,52,152,194.60000000000002,58,158
73.0,1.0,46.60000000000002,52,152,190.60000000000002,58,158
75.0,2.0,42.60000000000002,52,152,186.60000000000002,58,158
78.0,3.0,38.60000000000002,52,152,182.60000000000002,58,158
82.0,4.0,34.60000000000002,52,152,178.60000000000002,58,158
87.0,5.0,30.600000000000023,52,152,174.60000000000002,58,158
93.0,6.0,26.600000000000023,52,152,170.60000000000002,58,158
100.0,7.0,22.600000000000023,52,152,166.60000000000002,58,158
108.0,8.0,18.600000000000023,52,152,162.60000000000002,58,158
117.0,9.0,14.600000000000023,52,152,158.60000000000002,58,158
109.0,-8.0,10.600000000000023,52,152,154.60000000000002,58,158
101.0,-8.0,6.600000000000023,52,152,150.60000000000002,58,158
94.0,-7.0,2.6000000000000227,52,152,146.60000000000002,58,158
88.0,-6.0,142.60000000000002,58,158,286.6,28,128
83.0,-5.0,138.60000000000002,58,158,282.6,28,128
79.0,-4.0,134.60000000000002,58,158,278.6,28,128
76.0,-3.0,130.60000000000002,58,158,274.6,28,128
74.0,-2.0,126.60000000000002,58,158,270.6,28,128
73.0,-1.0,122.60000000000002,58,158,266.6,28,128
73.0,0.0,118.60000000000002,58,158,262.6,28,128
74.0,1.0,114.60000000000002,58,158,258.6,28,128
76.0,2.0,110.60000000000002,58,158,254.60000000000002,28,128
79.0,3.0,106.60000000000002,58,158,250.60000000000002,28,128
83.0,4.0,102.60000000000002,58,158,246.60000000000002,28,128
88.0,5.0,98.60000000000002,58,158,242.60000000000002,28,128
94.0,6.0,94.60000000000002,58,158,238.60000000000002,28,128
101.0,7.0,90.60000000000002,58,158,234.60000000000002,28,128
109.0,8.0,86.60000000000002,58,158,230.60000000000002,28,128
118.0,9.0,82.60000000000002,58,158,226.60000000000002,28,128
110.0,-8.0,78.60000000000002,58,158,222.60000000000002,28,128
102.0,-8.0,74.60000000000002,58,158,218.60000000000002,28,128
95.0,-7.0,70.60000000000002,58,158,214.60000000000002,28,128
89.0,-6.0,66.60000000000002,58,158,210.60000000000002,28,128
84.0,-5.0,62.60000000000002,58,158,206.60000000000002,28,128
80.0,-4.0,58.60000000000002,58,158,202.60000000000002,28,128
77.0,-3.0,54.60000000000002,58,158,198.60000000000002,28,128
75.0,-2.0,50.60000000000002,58,158,194.60000000000002,28,128
74.0,-1.0,46.60000000000002,58,158,190.60000000000002,28,128
74.0,0.0,42.60000000000002,58,158,186.60000000000002,28,128
75.0,1.0,38.60000000000002,58,158,182.60000000000002,28,128
77.0,2.0,34.60000000000002,58,158,178.60000000000002,28,128
80.0,3.0,30.600000000000023,58,158,174.60000000000002,28,128
84.0,4.0,26.600000000000023,58,158,170.60000000000002,28,128
89.0,5.0,22.600000000000023,58,158,166.60000000000002,28,128
95.0,6.0,18.600000000000023,58,158,162.60000000000002,28,128
87.0,-8.0,14.600000000000023,58,158,158.60000000000002,28,128
79.0,-8.0,10.600000000000023,58,158,154.60000000000002,28,128
72.0,-7.0,6.600000000000023,58,158,150.60000000000002,28,128
66.0,-6.0,2.6000000000000227,58,158,146.60000000000002,28,128
61.0,-5.0,142.60000000000002,28,128,306.6,157,257
57.0,-4.0,138.60000000000002,28,128,302.6,157,257
54.0,-3.0,134.60000000000002,28,128,298.6,157,257
52.0,-2.0,130.60000000000002,28,128,294.6,157,257
51.0,-1.0,126.60000000000002,28,128,290.6,157,257
51.0,0.0,122.60000000000002,28,128,286.6,157,257
52.0,1.0,118.60000000000002,28,128,282.6,157,257
54.0,2.0,114.60000000000002,28,128,278.6,157,257
57.0,3.0,110.60000000000002,28,128,274.6,157,257
61.0,4.0,106.60000000000002,28,128,270.6,157,257
66.0,5.0,102.60000000000002,28,128,266.6,157,257
72.0,6.0,98.60000000000002,28,128,262.6,157,257
79.0,7.0,94.60000000000002,28,128,258.6,157,257
87.0,8.0,90.60000000000002,28,128,254.60000000000002,157,257
96.0,9.0,86.60000000000002,28,128,250.60000000000002,157,257
88.0,-8.0,82.60000000000002,28,128,246.60000000000002,157,257
80.0,-8.0,78.60000000000002,28,128,242.60000000000002,157,257
73.0,-7.0,74.60000000000002,28,128,238.60000000000002,157,257
67.0,-6.0,70.60000000000002,28,128,234.60000000000002,157,257
62.0,-5.0,66.60000000000002,28,128,230.60000000000002,157,257
58.0,-4.0,62.60000000000002,28,128,226.60000000000002,157,257
55.0,-3.0,58.60000000000002,28,128,222.60000000000002,157,257
53.0,-2.0,54.60000000000002,28,128,218.60000000000002,157,257
52.0,-1.0,50.60000000000002,28,128,214.60000000000002,157,257
52.0,0.0,46.60000000000002,28,128,210.60000000000002,157,257
53.0,1.0,42.60000000000002,28,128,206.60000000000002,157,257
55.0,2.0,38.60000000000002,28,128,202.60000000000002,157,257
58.0,3.0,34.60000000000002,28,128,198.60000000000002,157,257
62.0,4.0,30.600000000000023,28,128,194.60000000000002,157,257
67.0,5.0,26.600000000000023,28,128,190.60000000000002,157,257
73.0,6.0,22.600000000000023,28,128,186.60000000000002,157,257
80.0,7.0,18.600000000000023,28,128,182.60000000000002,157,257
88.0,8.0,14.600000000000023,28,128,178.60000000000002,157,257
97.0,9.0,10.600000000000023,28,128,174.60000000000002,157,257
107.0,10.0,6.600000000000023,28,128,170.60000000000002,157,257
117.0,10.0,2.6000000000000227,28,128,166.60000000000002,157,257
256,10.0,309.0,81,181,453.0,32,132
257.0,1.0,305.0,81,181,449.0,32,132
258.0,1.0,301.0,81,181,445.0,32,132
260.0,2.0,297.0,81,181,441.0,32,132
263.0,3.0,293.0,81,181,437.0,32,132
267.0,4.0,289.0,81,181,433.0,32,132
272.0,5.0,285.0,81,181,429.0,32,132
278.0,6.0,281.0,81,181,425.0,32,132
285.0,7.0,277.0,81,181,421.0,32,132
277.0,-8.0,273.0,81,181,417.0,32,132
269.0,-8.0,269.0,81,181,413.0,32,132
262.0,-7.0,265.0,81,181,409.0,32,132
256.0,-6.0,261.0,81,181,405.0,32,132
251.0,-5.0,257.0,81,181,401.0,32,132
247.0,-4.0,253.0,81,181,397.0,32,132
244.0,-3.0,249.0,81,181,393.0,32,132
242.0,-2.0,245.0,81,181,389.0,32,132
241.0,-1.0,241.0,81,181,385.0,32,132
241.0,0.0,237.0,81,181,381.0,32,132
242.0,1.0,233.0,81,181,377.0,32,132
244.0,2.0,229.0,81,181,373.0,32,132
236.0,-8.0,225.0,81,181,369.0,32,132
228.0,-8.0,221.0,81,181,365.0,32,132
221.0,-7.0,217.0,81,181,361.0,32,132
215.0,-6.0,213.0,81,181,357.0,32,132
210.0,-5.0,209.0,81,181,353.0,32,132
206.0,-4.0,205.0,81,181,349.0,32,132
203.0,-3.0,201.0,81,181,345.0,32,132
201.0,-2.0,197.0,81,181,341.0,32,132
193.0,-8.0,193.0,81,181,337.0,32,132
185.0,-8.0,189.0,81,181,333.0,32,132
178.0,-7.0,185.0,81,181,329.0,32,132
172.0,-6.0,181.0,81,181,325.0,32,132
167.0,-5.0,177.0,81,181,321.0,32,132
163.0,-4.0,173.0,81,181,317.0,32,132
160.0,-3.0,169.0,81,181,313.0,32,132
158.0,-2.0,165.0,81,181,309.0,32,132
157.0,-1.0,161.0,81,181,305.0,32,132
157.0,0.0,157.0,81,181,301.0,32,132
158.0,1.0,153.0,81,181,297.0,32,132
160.0,2.0,149.0,81,181,293.0,32,132
163.0,3.0,145.0,81,181,289.0,32,132
167.0,4.0,141.0,81,181,285.0,32,132
172.0,5.0,137.0,81,181,281.0,32,132
178.0,6.0,133.0,81,181,277.0,32,132
185.0,7.0,129.0,81,181,273.0,32,132
177.0,-8.0,125.0,81,181,269.0,32,132
169.0,-8.0,121.0,81,181,265.0,32,132
162.0,-7.0,117.0,81,181,261.0,32,132
156.0,-6.0,113.0,81,181,257.0,32,132
151.0,-5.0,109.0,81,181,253.0,32,132
147.0,-4.0,105.0,81,181,249.0,32,132
144.0,-3.0,101.0,81,181,245.0,32,132
142.0,-2.0,97.0,81,181,241.0,32,132
141.0,-1.0,93.0,81,181,237.0,32,132
141.0,0.0,89.0,81,181,233.0,32,132
142.0,1.0,85.0,81,181,229.0,32,132
144.0,2.0,81.0,81,181,225.0,32,132
147.0,3.0,77.0,81,181,221.0,32,132
151.0,4.0,73.0,81,181,217.0,32,132
156.0,5.0,69.0,81,181,213.0,32,132
162.0,6.0,65.0,81,181,209.0,32,132
154.0,-8.0,61.0,81,181,205.0,32,132
256,-8.0,309.0,153,253,453.0,135,235
240.0,-16.0,305.0,153,253,449.0,135,235
224.0,-16.0,301.0,153,253,445.0,135,235
209.0,-15.0,297.0,153,253,441.0,135,235
195.0,-14.0,293.0,153,253,437.0,135,235
182.0,-13.0,289.0,153,253,433.0,135,235
170.0,-12.0,285.0,153,253,429.0,135,235
159.0,-11.0,281.0,153,253,425.0,135,235
149.0,-10.0,277.0,153,253,421.0,135,235
140.0,-9.0,273.0,153,253,417.0,135,235
132.0,-8.0,269.0,153,253,413.0,135,235
125.0,-7.0,265.0,153,253,409.0,135,235
119.0,-6.0,261.0,153,253,405.0,135,235
114.0,-5.0,257.0,153,253,401.0,135,235
110.0,-4.0,253.0,153,253,397.0,135,235
107.0,-3.0,249.0,153,253,393.0,135,235
105.0,-2.0,245.0,153,253,389.0,135,235
97.0,-8.0,241.0,153,253,385.0,135,235
89.0,-8.0,237.0,153,253,381.0,135,235
82.0,-7.0,233.0,153,253,377.0,135,235
76.0,-6.0,229.0,153,253,373.0,135,235
71.0,-5.0,225.0,153,253,369.0,135,235
67.0,-4.0,221.0,153,253,365.0,135,235
64.0,-3.0,217.0,153,253,361.0,135,235
62.0,-2.0,213.0,153,253,357.0,135,235
61.0,-1.0,209.0,153,253,353.0,135,235
61.0,0.0,205.0,153,253,349.0,135,235
62.0,1.0,201.0,153,253,345.0,135,235
64.0,2.0,197.0,153,253,341.0,135,235
67.0,3.0,193.0,153,253,337.0,135,235
71.0,4.0,189.0,153,253,333.0,135,235
76.0,5.0,185.0,153,253,329.0,135,235
82.0,6.0,181.0,153,253,325.0,135,235
89.0,7.0,177.0,153,253,321.0,135,235
97.0,8.0,173.0,153,253,317.0,135,235
106.0,9.0,169.0,153,253,313.0,135,235
116.0,10.0,165.0,153,253,309.0,135,235
126.0,10.0,161.0,153,253,305.0,135,235
136.0,10.0,157.0,153,253,301.0,135,235
146.0,10.0,153.0,153,253,297.0,135,235
156.0,10.0,149.0,153,253,293.0,135,235
166.0,10.0,145.0,153,253,289.0,135,235
176.0,10.0,141.0,153,253,285.0,135,235
186.0,10.0,137.0,153,253,281.0,135,235
178.0,-8.0,133.0,153,253,277.0,135,235
170.0,-8.0,129.0,153,253,273.0,135,235
163.0,-7.0,125.0,153,253,269.0,135,235
157.0,-6.0,121.0,153,253,265.0,135,235
152.0,-5.0,117.0,153,253,261.0,135,235
148.0,-4.0,113.0,153,253,257.0,135,235
145.0,-3.0,109.0,153,253,253.0,135,235
143.0,-2.0,105.0,153,253,249.0,135,235
142.0,-1.0,101.0,153,253,245.0,135,235
142.0,0.0,97.0,153,253,241.0,135,235
143.0,1.0,93.0,153,253,237.0,135,235
145.0,2.0,89.0,153,253,233.0,135,235
148.0,3.0,85.0,153,253,229.0,135,235
152.0,4.0,81.0,153,253,225.0,135,235
157.0,5.0,77.0,153,253,221.0,135,235
163.0,6.0,73.0,153,253,217.0,135,235
170.0,7.0,69.0,153,253,213.0,135,235
178.0,8.0,65.0,153,253,209.0,135,235
187.0,9.0,61.0,153,253,205.0,135,235
197.0,10.0,57.0,153,253,201.0,135,235
207.0,10.0,53.0,153,253,197.0,135,235
217.0,10.0,49.0,153,253,193.0,135,235
209.0,-8.0,45.0,153,253,189.0,135,235
201.0,-8.0,41.0,153,253,185.0,135,235
194.0,-7.0,37.0,153,253,181.0,135,235
188.0,-6.0,33.0,153,253,177.0,135,235
183.0,-5.0,29.0,153,253,173.0,135,235
179.0,-4.0,25.0,153,253,169.0,135,235
176.0,-3.0,21.0,153,253,165.0,135,235
174.0,-2.0,17.0,153,253,161.0,135,235
173.0,-1.0,13.0,153,253,157.0,135,235
173.0,0.0,9.0,153,253,153.0,135,235
174.0,1.0,5.0,153,253,149.0,135,235
176.0,2.0,1.0,153,253,145.0,135,235
179.0,3.0,141.0,135,235,285.0,52,152
171.0,-8.0,137.0,135,235,281.0,52,152
163.0,-8.0,133.0,135,235,277.0,52,152
156.0,-7.0,129.0,135,235,273.0,52,152
150.0,-6.0,125.0,135,235,269.0,52,152
145.0,-5.0,121.0,135,235,265.0,52,152
141.0,-4.0,117.0,135,235,261.0,52,152
138.0,-3.0,113.0,135,235,257.0,52,152
136.0,-2.0,109.0,135,235,253.0,52,152
135.0,-1.0,105.0,135,235,249.0,52,152
135.0,0.0,101.0,135,235,245.0,52,152
136.0,1.0,97.0,135,235,241.0,52,152
138.0,2.0,93.0,135,235,237.0,52,152
141.0,3.0,89.0,135,235,233.0,52,152
145.0,4.0,85.0,135,235,229.0,52,152
150.0,5.0,81.0,135,235,225.0,52,152
156.0,6.0,77.0,135,235,221.0,52,152
163.0,7.0,73.0,135,235,217.0,52,152
171.0,8.0,69.0,135,235,213.0,52,152
180.0,9.0,65.0,135,235,209.0,52,152
190.0,10.0,61.0,135,235,205.0,52,152
182.0,-8.0,57.0,135,235,201.0,52,152
174.0,-8.0,53.0,135,235,197.0,52,152
167.0,-7.0,49.0,135,235,193.0,52,152
161.0,-6.0,45.0,135,235,189.0,52,152
156.0,-5.0,41.0,135,235,185.0,52,152
152.0,-4.0,37.0,135,235,181.0,52,152
149.0,-3.0,33.0,135,235,177.0,52,152
147.0,-2.0,29.0,135,235,173.0,52,152
146.0,-1.0,25.0,135,235,169.0,52,152
146.0,0.0,21.0,135,235,165.0,52,152
147.0,1.0,17.0,135,235,161.0,52,152
149.0,2.0,13.0,135,235,157.0,52,152
152.0,3.0,9.0,135,235,153.0,52,152
156.0,4.0,5.0,135,235,149.0,52,152
161.0,5.0,1.0,135,235,145.0,52,152
167.0,6.0,141.0,52,152,306.6,174,274
174.0,7.0,137.0,52,152,302.6,174,274
166.0,-8.0,133.0,52,152,298.6,174,274
158.0,-8.0,129.0,52,152,294.6,174,274
151.0,-7.0,125.0,52,152,290.6,174,274
145.0,-6.0,121.0,52,152,286.6,174,274
140.0,-5.0,117.0,52,152,282.6,174,274
136.0,-4.0,113.0,52,152,278.6,174,274
133.0,-3.0,109.0,52,152,274.6,174,274
131.0,-2.0,105.0,52,152,270.6,174,274
130.0,-1.0,101.0,52,152,266.6,174,274
130.0,0.0,97.0,52,152,262.6,174,274
